Gene Symbol,log2FC,pval,adj_pval,significant
HELZ,-0.22962490031068228,0.014662044330047112,0.5207248517904122,False
GPA33,0.5650801606203055,0.009215750379681566,0.5207248517904122,False
ATP13A2,-0.6962472676369265,0.014731714185287932,0.5207248517904122,False
ST6GAL1,-0.5549149009980212,0.01068046953262943,0.5207248517904122,False
KLF2,-0.6795874922295848,0.01244911733340923,0.5207248517904122,False
NIPAL3,-0.6154102988798957,0.01276159252762551,0.5207248517904122,False
KIR2DL3,0.5142837195276986,0.012598158525810681,0.5207248517904122,False
TRIM16,0.35627476359230936,0.009362867961774745,0.5207248517904122,False
EXTL1,0.5895077832620181,0.014697735902716315,0.5207248517904122,False
IFNB1,0.48856608830146353,0.013179236700325284,0.5207248517904122,False
TDG,0.30263665712596044,0.012326494304358915,0.5207248517904122,False
TPK1,0.24811066672030258,0.013045564667535084,0.5207248517904122,False
ZBED2,0.431258168916119,0.011060136618735374,0.5207248517904122,False
TNIP1,-0.32138930587116654,0.011860473502469542,0.5207248517904122,False
MCM4,0.3958260640284905,0.01349019554892549,0.5207248517904122,False
PGRMC2,-0.3582162147028516,0.011114699528538712,0.5207248517904122,False
PDSS1,0.2521825012324026,0.010281350331866888,0.5207248517904122,False
FAM86C1,0.5208947910105461,0.011922269347119483,0.5207248517904122,False
IGH,-1.8371883642047724,0.010159657738843341,0.5207248517904122,False
SLC6A3,-0.4901708266003819,0.01283663293574656,0.5207248517904122,False
UTS2,0.4467725076778821,0.009980776912559908,0.5207248517904122,False
NEUROG1,0.7405892421407927,0.012249276948137237,0.5207248517904122,False
BC069776,0.31898818481587377,0.014169286164101744,0.5207248517904122,False
TRIM23,0.3467526042534894,0.013249605168477344,0.5207248517904122,False
STK17B,0.5381520002701699,0.015579701965863748,0.5207248517904122,False
BRAP,-0.4852576458041691,0.01438744633454799,0.5207248517904122,False
PICK1,-0.2893504898741366,0.015274290228968064,0.5207248517904122,False
POLM,-0.45591582103884143,0.013343762226246733,0.5207248517904122,False
ABCA6,-0.7814721202080808,0.010454309584035242,0.5207248517904122,False
COG8,0.2820956349780257,0.01171093052198984,0.5207248517904122,False
SCN3A,1.480868023490605,0.015739135328461336,0.5207248517904122,False
PRDM10,0.19215760057890208,0.015623352384940075,0.5207248517904122,False
TMEM156,-0.9731769295597914,0.009343513499339184,0.5207248517904122,False
DTL,0.609880748584005,0.009123894402229354,0.5207248517904122,False
NOVA2,-0.5751593260180092,0.013984554336025915,0.5207248517904122,False
GLO1,-0.4217394319614396,0.015708825929681067,0.5207248517904122,False
LRRN3,0.5392279193224425,0.012669832539753564,0.5207248517904122,False
KAT2A,0.26397876798984576,0.01470877820804469,0.5207248517904122,False
ICAM2,-0.4029414215994205,0.011420717295580219,0.5207248517904122,False
HLA-DOB,-1.1123605491255688,0.01416511781038353,0.5207248517904122,False
KCNK12,1.1764804103230766,0.012708141176545363,0.5207248517904122,False
INPP5K,-0.20415855750095346,0.013613708959786681,0.5207248517904122,False
FABP3P2,-0.6293521719541131,0.011325789385760282,0.5207248517904122,False
PPP6R1,-0.24325611503253697,0.015528486996699346,0.5207248517904122,False
HCN4,-0.6552979280603299,0.009443882074372011,0.5207248517904122,False
GPR6,0.6482700903545373,0.01521458404285984,0.5207248517904122,False
ZNF358,-0.6038609902682879,0.010801329139908215,0.5207248517904122,False
AP3M2,0.5111664133449398,0.013178553538839902,0.5207248517904122,False
SIGIRR,-0.5297639405883512,0.011716915638867748,0.5207248517904122,False
EFTUD1,0.2425870378360635,0.008765206634260099,0.5207248517904122,False
FANCE,0.3469031568227745,0.015514192882164634,0.5207248517904122,False
IRGQ,-0.36554439844904607,0.009013687436351503,0.5207248517904122,False
MMACHC,0.34051849808249557,0.013101161823161424,0.5207248517904122,False
TTLL4,0.32132765100319016,0.01580400172828131,0.5207248517904122,False
KIF14,0.4249447588516677,0.015814111235154922,0.5207248517904122,False
SLC22A6,0.6088617877513007,0.014289326071299248,0.5207248517904122,False
COQ10B,0.2713507920477749,0.008665030530123142,0.5207248517904122,False
MYBBP1A,0.32559679286389454,0.015751374025870894,0.5207248517904122,False
