Gene Symbol,log2FC,pval,adj_pval,significant
SEC23IP,-0.5469400918756921,4.17798515594069e-06,0.0008193839544635921,False
ITGA6,-1.370471523444893,4.344329592076373e-06,0.0008394778064688757,True
AGAP10,-0.6603510445201195,4.8830484458508894e-06,0.0009299022692533432,False
MRPL23,0.5562080543033296,5.168215430914167e-06,0.0009701478680316023,False
USP49,1.6235420526471982,5.3314443311156194e-06,0.0009866926550825244,True
COMP,1.2925309941456802,5.5076342295470604e-06,0.0010051432468923386,True
MON2,-0.6486823346780604,5.591172106557804e-06,0.0010064109791804048,False
SDAD1,-0.5033563244578421,5.841517606193181e-06,0.0010072078298043361,False
THEMIS2,-0.8913730580393011,5.979725319657325e-06,0.0010072078298043361,False
SEPT5-GP1BB,2.509650653804358,5.96308720167119e-06,0.0010072078298043361,True
RPS10,0.6975620418769761,5.943822007781226e-06,0.0010072078298043361,False
APOBR,1.3977160093864782,5.913181656930576e-06,0.0010072078298043361,True
NDUFA3,0.676005552480845,6.055511305520743e-06,0.0010072078298043361,False
LSM2,0.5952988911315291,6.295285000944067e-06,0.0010211049364206768,False
STK25,1.7668290971034653,6.22925624351769e-06,0.0010211049364206768,True
EIF4EBP2,-0.5221157308647495,6.6020320651495846e-06,0.0010211049364206768,False
HLA-F,0.959189417806229,6.5483454000414385e-06,0.0010211049364206768,False
UQCR11,0.6725030122243432,6.473659712848242e-06,0.0010211049364206768,False
ATP5L,0.47753083344708536,6.6053211260089445e-06,0.0010211049364206768,False
FAM21A,-0.3745206103638754,6.75029383480208e-06,0.0010313821045267364,False
OVOL1,-1.8076898264742,7.93554979075041e-06,0.0011849218664825043,True
RNF126,0.5825726435932186,7.858344003546179e-06,0.0011849218664825043,False
KXD1,0.4588723796188461,8.10509295550247e-06,0.0011874198021957143,False
BAG3,-0.7853422308513398,8.133012343806261e-06,0.0011874198021957143,False
DKK1,1.6348653371198125,8.557063610037306e-06,0.0012221719112596762,True
CNN2,0.7244704412291014,8.471391172196223e-06,0.0012221719112596762,False
ANKRD17,-0.5487533409265151,8.723154133985033e-06,0.0012324972615114335,False
TOR4A,0.9515916890627754,8.994116179464343e-06,0.0012572626233846964,False
TAF9B,-0.7908751991585827,9.156778408656673e-06,0.0012665270346289335,False
EIF3G,0.9213834054463224,9.55846196321431e-06,0.0013083144812149588,False
RPL39,0.6022748503340782,9.731542911316639e-06,0.00131827292633712,False
