Gene Symbol,log2FC,pval,adj_pval,significant,gran_corr,purity_flag
NRAP,-1.1009396896479426,0.006485108858163516,0.052891796645416184,False,,False
HS3ST1,1.2448747276097016,0.006497000551427023,0.05293637303293173,False,,False
CLTC,-0.31969474905475614,0.006498572650790516,0.05293637303293173,False,,False
ALDOB,0.5032069254605087,0.00650380748220871,0.052946432744155406,False,,False
IL1RL2,0.7993138423327011,0.006523089687526967,0.053070767175042693,False,,False
abParts,-1.4034052794635254,0.006542644248119271,0.053197163336827266,False,,False
ZNF696,1.0461822626054396,0.0065559548351304155,0.05323170990264856,False,,False
TMEM262,0.8108476007565137,0.006568845329478045,0.05323170990264856,False,,False
GNAI2,0.5101392158959186,0.006571021680209092,0.05323170990264856,False,,False
COASY,0.3009942111327373,0.00656258612381441,0.05323170990264856,False,,False
KIAA1598,-1.4567244631064389,0.006568837077779135,0.05323170990264856,False,,False
RP11-255C15.3,-0.508018039362323,0.00655699174469149,0.05323170990264856,False,,False
SGSH,-0.6895270601195627,0.006589843359930846,0.05325381963089414,False,,False
FSTL3,-0.8646843482917541,0.006586704963331754,0.05325381963089414,False,,False
HERC2,-0.48954734842173764,0.0065784871345726526,0.05325381963089414,False,,False
MTDH,0.6384813149979554,0.0065894659457915,0.05325381963089414,False,,False
NBPF1,-0.39141083437120017,0.0066015644534661464,0.053315990647060024,False,,False
HCRT,0.5360287887275685,0.006607467006710521,0.0533311224194068,False,,False
TRAC,-0.46468006478196777,0.006631034231034999,0.053488726457166534,False,,False
SSTR5,1.0304658709738046,0.0066352272434365795,0.05348995311898295,False,,False
OPLAH,1.11678191662938,0.006644551305906689,0.05353251712494635,False,,False
AKAP3,0.4844093801730551,0.006654795272803748,0.05358243614726473,False,,False
TTTY9A,0.5848376197376508,0.006668202219044313,0.05365774636686296,False,,False
WDR1,-0.3481146478472965,0.006676471312703855,0.05369164688108197,False,,False
FURIN,0.5691333465827721,0.00668323611039216,0.05371128060794689,False,,False
STXBP6,0.458543474009387,0.006694462303537742,0.05371128060794689,False,,False
SMCP,0.4460239412011182,0.0066951433861987125,0.05371128060794689,False,,False
HIST1H4G,0.6430037578168104,0.006691061721593273,0.05371128060794689,False,,False
SLC6A11,1.0113424644748399,0.00671877407240319,0.05386820859866809,False,,False
ANXA2,0.23407977511904932,0.0067388221650884605,0.053878658574693726,False,,False
C3AR1,-0.7563489279218167,0.00673638663317593,0.053878658574693726,False,,False
SLC5A2,1.0496528276821913,0.0067438816294681575,0.053878658574693726,False,,False
LCP1,-0.9940812912604713,0.006728204920654045,0.053878658574693726,False,,False
POLH,0.9841060255181127,0.006744499301825754,0.053878658574693726,False,,False
ACSM1,0.7456137528835916,0.006744261823447725,0.053878658574693726,False,,False
CEP135,-0.578573605419944,0.0067643252884161485,0.054004447432306736,False,,False
CD33,-1.2416178390457056,0.006790634024803326,0.054181809877228225,False,,False
KIF22,0.40541466559649564,0.006814166325670729,0.05428259819854955,False,,False
GNMT,1.3379816972297967,0.006814566049384062,0.05428259819854955,False,,False
MLXIPL,1.0783058259393439,0.006815568346754504,0.05428259819854955,False,,False
MGC2889,-0.8899663814988363,0.00682295328903817,0.054308738837641764,False,,False
SPANXA1,0.8085361511020892,0.006827696162557246,0.05431383059120809,False,,False
MSH4,0.774893912972054,0.006837030273660762,0.05435541725672523,False,,False
ARNT2,0.5633550404195891,0.006845012632292007,0.05438621381371507,False,,False
HECTD3,-0.33467832540803855,0.006858071451243755,0.05440652364857115,False,,False
MNDA,-1.3764533669600567,0.006856710918248498,0.05440652364857115,False,,False
LILRB5,-1.0086754667831546,0.006867229882914209,0.05440652364857115,False,,False
FRMPD4,1.4415422161703209,0.006868119741388714,0.05440652364857115,False,,False
SYNGR4,-0.7148899540682674,0.006864781976763975,0.05440652364857115,False,,False
ZNF154,-0.9182716562595976,0.006880049843643311,0.05441439808246535,False,,False
BHLHE40,-1.777289541656062,0.0068735235590079045,0.05441439808246535,False,,False
MYCT1,1.0760978941863169,0.006897025069386954,0.05441439808246535,False,,False
LOC440792,-0.8516491646384363,0.006902619827243205,0.05441439808246535,False,,False
HIST1H2AE,-1.3510487491161038,0.00689356099486487,0.05441439808246535,False,,False
CEBPA-AS1,0.5519722737391497,0.006910252766069541,0.05441439808246535,False,,False
NDUFA1,0.4807319339368199,0.006902570708764461,0.05441439808246535,False,,False
ME1,-1.2342638410515905,0.006907538680656802,0.05441439808246535,False,,False
PTK2B,0.4804275205104638,0.006886562004254074,0.05441439808246535,False,,False
STMN3,1.2102859007460438,0.006883943627481073,0.05441439808246535,False,,False
CD68,-1.3325714163655533,0.006914332369472443,0.05441439808246535,False,,False
MYO10,-1.0878133259331184,0.006945291639094171,0.05462556472174066,False,,False
PROC,0.5087279299114353,0.006952697843006809,0.05465134284315982,False,,False
ZNF215,-1.3471358682746946,0.007021714410833258,0.055161088223264,False,,False
PTPRO,-0.5377738106472041,0.007039717027619866,0.05526263002108097,False,,False
EVI5,-0.5692959995993396,0.007047164725812848,0.05526263002108097,False,,False
C1orf174,-0.3032720725302944,0.007043039554212063,0.05526263002108097,False,,False
DIMT1,0.30583991322811244,0.007056129129948109,0.055273130074788214,False,,False
APOBEC3F,-0.5074697878046805,0.007061030668313582,0.055273130074788214,False,,False
PHKA1,-1.2152853743711676,0.0070608107757785575,0.055273130074788214,False,,False
BNIP3L,-0.3556332811336933,0.007095443695407741,0.05547689793036755,False,,False
HLA-DPB1,-1.3370009531636988,0.007092510375231749,0.05547689793036755,False,,False
DCLRE1B,1.0940582725735384,0.0071179455408148075,0.05560924087412026,False,,False
BSG,0.32628496324162626,0.007120772326179183,0.05560924087412026,False,,False
SPAG6,1.0326992871552756,0.007131616815794764,0.05562829215714513,False,,False
BLK,-0.7685956591425365,0.007129304588620535,0.05562829215714513,False,,False
DDAH2,-0.7590386330950878,0.007141812667096316,0.05564064115692409,False,,False
BBOX1,1.41337558512223,0.00714147177659037,0.05564064115692409,False,,False
IGF2BP3,-0.856471320077417,0.007145810226393514,0.05564064115692409,False,,False
YTHDC2,-0.5467034924391108,0.007152144327154214,0.05565722190390379,False,,False
LOC101930578,-0.7612230354649485,0.007156376811674122,0.055657438223343327,False,,False
MYO1F,-1.1144373385772948,0.007183271261115017,0.05583380016640016,False,,False
SZRD1,0.31638679228445277,0.007190009388812717,0.055853376924714745,False,,False
DVL3,-0.306745945959749,0.007199011376663653,0.05588721582241347,False,,False
ADRA2C,1.0421423909704526,0.00720280956357463,0.05588721582241347,False,,False
LBR,-0.5497827169209053,0.0072138378675521185,0.05590724347352892,False,,False
LILRP2,0.7526230395419145,0.007210521093776024,0.05590724347352892,False,,False
KCNQ1,0.6553889760041995,0.007229839310930374,0.05596572102852946,False,,False
CPA4,0.43879999918745405,0.007227374599290218,0.05596572102852946,False,,False
RUNDC3A,-0.7919073902158171,0.0072496112988435744,0.05608597589876821,False,,False
MAP2K2,0.7162205537807385,0.007260650153760814,0.05613856663862844,False,,False
FOXD4,1.114072570025808,0.007284403160553597,0.05627965946305102,False,,False
CD84,-0.5833747191365148,0.007287401701266862,0.05627965946305102,False,,False
ZNRF4,0.7707559323814017,0.007294187016966848,0.05629921489422167,False,,False
DNAH6,0.5944951323551413,0.007301121316918453,0.05631989677858366,False,,False
MRPL57,0.32072296770525455,0.007328008342267321,0.05649437765089838,False,,False
RAB27A,-0.3479375003650702,0.007333140836166261,0.05650103914338347,False,,False
POU6F1,0.818122273199382,0.007340245796832496,0.05652288168276426,False,,False
TRIP11,-0.43518767019064697,0.007350941761551476,0.05654483719369683,False,,False
TAC1,1.1918692770393542,0.007351640463122477,0.05654483719369683,False,,False
HTR1F,0.5759681518481603,0.007371684626999377,0.05663804797887736,False,,False
ATG101,0.37453274694736116,0.007376595506201147,0.05663804797887736,False,,False
OR6A2,-0.6146544972829346,0.007373891428691731,0.05663804797887736,False,,False
SDHB,0.33830734128130935,0.007386453124909535,0.05667744863470522,False,,False
F2RL1,-0.47134185004468776,0.00739029057516818,0.05667744863470522,False,,False
UPF2,-0.3398063044697146,0.007400470206369527,0.05672265438431582,False,,False
SUN1,-0.4317717567932515,0.007413739053977781,0.05675862571284204,False,,False
ALAS1,-0.3118766724664326,0.007410881244944122,0.05675862571284204,False,,False
VPS28,0.37938400923111537,0.007424490558365394,0.05680808180409406,False,,False
ZNF3,-0.8980462242673992,0.007441143170262769,0.05683693718682532,False,,False
ST20,0.3023158195982045,0.0074381701386751434,0.05683693718682532,False,,False
SREBF2,0.43010904479313794,0.007438058032589314,0.05683693718682532,False,,False
VPS72,0.3543168840260922,0.0074478835654286195,0.056855614045893094,False,,False
PROCR,1.1974310511716624,0.007471613729321817,0.05687552284738521,False,,False
HLA-DRB1,-1.2485956351505099,0.007463488379822454,0.05687552284738521,False,,False
OR7A10,1.3433769484399996,0.007471975087376511,0.05687552284738521,False,,False
SIX5,0.865694868222354,0.007470417126142882,0.05687552284738521,False,,False
ZNF688,0.43342303320168263,0.007466556922646037,0.05687552284738521,False,,False
PARP8,-0.4861511936206462,0.007482719488189043,0.0569245734857232,False,,False
MPRIP,0.3072912035888642,0.0074937662637913904,0.05696189711683549,False,,False
LRP10,0.29667721403422753,0.007500535368636719,0.05696189711683549,False,,False
TXNDC9,-0.26249240093402904,0.0074983338644924345,0.05696189711683549,False,,False
LETMD1,-0.3853488558156304,0.007509936832435392,0.057000592804442245,False,,False
BCL7A,-0.5845279926722107,0.0075242262044366015,0.05706987584912731,False,,False
FOXO4,0.8194560695392683,0.007527687786702144,0.05706987584912731,False,,False
PLGRKT,1.0097433695582163,0.007542243239601132,0.05714749499862632,False,,False
SLC12A8,-0.9423382163391603,0.007563187197706836,0.0572734032814905,False,,False
BARX1,1.318707162294217,0.007572326293920038,0.05727707608721117,False,,False
SH3BP5,-0.42222452749731687,0.007569837371316025,0.05727707608721117,False,,False
GMFB,-0.35764494087335663,0.007622911908126177,0.057480477476885845,False,,False
PNPO,0.39772454175602334,0.007616930698703358,0.057480477476885845,False,,False
ZMYND11,0.2481106592787068,0.007605685581693334,0.057480477476885845,False,,False
ALG3,0.6092036028141941,0.0076310124611153425,0.057480477476885845,False,,False
SRM,-0.4400690514750636,0.007636166711237192,0.057480477476885845,False,,False
AOC1,-0.7417582707805526,0.007639731870689128,0.057480477476885845,False,,False
NAMPT,-0.5314193947845549,0.00761194212149804,0.057480477476885845,False,,False
ASCC1,0.4266083596169139,0.007632390537976431,0.057480477476885845,False,,False
GYPA,-1.1704031669339514,0.007642641108961176,0.057480477476885845,False,,False
NUDT13,-0.5035811470151286,0.007621799302357098,0.057480477476885845,False,,False
CPSF4,-0.4862299902156355,0.007651648573178849,0.05751554353388326,False,,False
FERMT2,0.6955101183978822,0.0076852152347563025,0.05768257733818981,False,,False
KIAA0485,0.5769346564209128,0.0076842637001998245,0.05768257733818981,False,,False
OXLD1,0.2505304448366861,0.007686943146072887,0.05768257733818981,False,,False
GUCY2D,-0.5843066407075721,0.007697368107411002,0.057695391640883026,False,,False
ROBO4,0.527920573028668,0.007693214568650397,0.057695391640883026,False,,False
SLC39A4,0.8781509430251839,0.007716460746100606,0.05779848004160968,False,,False
RPS17P5,0.5134863251724155,0.007719854401568778,0.05779848004160968,False,,False
CMC2,-0.31724015571044184,0.007760939545544525,0.05804042755049315,False,,False
AR,0.3495407688980947,0.0077586048724214264,0.05804042755049315,False,,False
DOCK9,0.8586279428568169,0.007784235536570897,0.05818177628322358,False,,False
OPHN1,0.7081417167896316,0.007810621119655502,0.05831313692097004,False,,False
AGO3,-0.33351479699920183,0.007807709071804558,0.05831313692097004,False,,False
THRAP3,0.5346441779986195,0.007825162729677603,0.058355875522671796,False,,False
NFU1,0.3375438110064035,0.007821823967119812,0.058355875522671796,False,,False
NCF4,-0.4155925402008922,0.007850347951973135,0.05847780294894112,False,,False
ANKRD2,0.7497629457847177,0.007846518446490668,0.05847780294894112,False,,False
CARD8,-0.43711849336957975,0.007858036191467315,0.05850215133096335,False,,False
CRISP3,-1.5388853992149523,0.00788625208084082,0.0586792123631759,False,,False
BCR,0.2745648216020449,0.007913274734707798,0.058847200934453434,False,,False
CAV2,0.38727791321117344,0.00792962739146148,0.05893569779942482,False,,False
POLR3C,-0.35935360323504817,0.007938262221153255,0.058966766005278136,False,,False
TOB2,0.39025381201055076,0.00795581151871786,0.05906398041125537,False,,False
DAB1,0.671044775630909,0.00798871404345421,0.05917549400850776,False,,False
GATAD1,-0.5096280611680761,0.007984625453676284,0.05917549400850776,False,,False
RPS6KA2,0.34437624706007774,0.00798503368373379,0.05917549400850776,False,,False
CCZ1B,-0.903368621022798,0.007988156438106181,0.05917549400850776,False,,False
KCNMB2,0.5816963254697143,0.007999697679646561,0.05919060826466267,False,,False
SF3B5,0.23958404050009108,0.007998155057966597,0.05919060826466267,False,,False
MPV17,-0.8275554439074817,0.008005657215341036,0.059201611485737035,False,,False
RBM8A,0.3893670285937816,0.00801644841797576,0.05924831251186217,False,,False
SPOP,-0.26937754652127843,0.008032853406516554,0.059336428873917206,False,,False
CNOT4,-0.25573134779429196,0.008038086736761041,0.05934197107334406,False,,False
GPR31,0.586058857027802,0.008047565670167131,0.059345753078552825,False,,False
ALS2CL,0.4244703826420775,0.008046234577792948,0.059345753078552825,False,,False
IL4,-1.0986847237638715,0.008052372954470357,0.05934814075630519,False,,False
RP3-508D13.1,0.8763852485541834,0.00808893409262163,0.05958442992990124,False,,False
CDK7,-0.7565051787426009,0.008094821805588785,0.05959463639631743,False,,False
ACAN,-0.4609040624044045,0.00812515779208553,0.059736714965298636,False,,False
LOC101928826,0.2714520325710694,0.008127659111014795,0.059736714965298636,False,,False
CSNK1G2,0.3265085345090011,0.00812722771523982,0.059736714965298636,False,,False
TDGF1,0.7801716385267721,0.00814944266162209,0.05986358075021732,False,,False
MSL1,-0.2824821789278982,0.008164348849244482,0.05993981459647765,False,,False
NT5C1B-RDH14,0.34026890507480445,0.008173845499493255,0.059976270996004555,False,,False
POLR2B,-0.3009575947712406,0.008183070782800185,0.059977468411919185,False,,False
LOC100289473,-0.5089687937379379,0.008180419577526217,0.059977468411919185,False,,False
PTMAP1,1.1938405189921006,0.00819370108887287,0.059990753761602816,False,,False
STYXL1,-0.5203205981342602,0.008193947480620828,0.059990753761602816,False,,False
SNRPG,0.286032635159863,0.008205461705655044,0.06004184444320387,False,,False
ING3,0.40334184092271563,0.008219680299950401,0.06007946335198424,False,,False
ABT1,0.6219196440030643,0.008218709426990932,0.06007946335198424,False,,False
SOAT1,-0.6792353095787531,0.008246123159820207,0.06023947696828923,False,,False
PPIF,-0.39819413004671844,0.008269359532293808,0.06037590299446947,False,,False
SCNN1A,1.0513847937156395,0.0082847761467123,0.06042180818403896,False,,False
SPRR2B,1.0650438009525542,0.008281637129334203,0.06042180818403896,False,,False
CENPB,0.5144531455112515,0.00830066163561258,0.06050432713138972,False,,False
NIT2,0.24807334343135068,0.008319810392720764,0.06060366412443139,False,,False
LIPA,-1.1714515446913687,0.008323446504360222,0.06060366412443139,False,,False
GTF2E1,-0.20397389580084813,0.00833333793340361,0.06064232777595578,False,,False
C8A,0.8523111874796383,0.008346050699572867,0.06070146874189343,False,,False
DOK2,-0.7358896993218949,0.008372529681606592,0.060860612518081524,False,,False
